title,link,description,bloggername,bloggerlink,postdate
"생일주간, 구루메스시 스시오마카세! 노키즈존 카페 모아니",https://blog.naver.com/gmlwls8266/222877789848,입 안에서 순식간에 없어져서 더 충격 후식타임  2차는 몇 편 실패한 노키즈존 카페!!!!!! 자그마치 노 키 즈 존 이라 기대했는데 솔직히 맛도 공간.. 인테리어도 그냥 그렇네… 애들 없이도 여긴 다시 방문 할 것... ,오늘도 꽁냥꽁냥,blog.naver.com/gmlwls8266,20220918
"노키즈존 확산, 어떻게 볼 것인가? [경기연구원]",https://blog.naver.com/gri_blog/220704904414,최근 카페나 음식점 등에서 아이를 동반한 고객의 출입을 제한하기 위해 노키즈존을 도입하는 사례가 늘고 있습니다. 아이의 소란스런 행동과 이를 방치하는 부모의 행동이 노키즈존 확산의 주된 원인이지만... ,경기연구원 공식블로그,blog.naver.com/gri_blog,20160509
"노키즈존 반대 찬성, 법적 문제는?",https://blog.naver.com/jojanggon/222740014578,"2017년, 국가인권위원회는 헌법 제11조와 인권위법 제 2조 및 유엔아동권리위원회의 '아동의 권리에 관한 협약'을 근거로 노키즈존에 대한 시정을 권고하기도 하였습니다. 그 이유는, 나이를 이유로- 노키즈... ",법무법인 여율,blog.naver.com/jojanggon,20220521
의암호가 보이는 카페 카르페 야외석/뮤직홀 대관/노키즈존... ,https://blog.naver.com/hayeon5102/222905406954,노키즈존 테라스가 또 따로 있어요! 여유로운 춘천 카페를 찾으신다면 바로 요 자리 추천 공간 3: 3층... NO KIDS ZONE 여기는 카페 곳곳마다 노키즈존이 따로 있는 점이 특이해요! 공간 4 : 뮤직홀까지 대관해... ,우물 밖으로 폴짝,blog.naver.com/hayeon5102,20221020
평범한 식당이 노키즈존이 되어 가는 과정,https://blog.naver.com/poou0070/221738094986,노키즈존 하는 식당이나 카페가 요즘 무척 많죠 특히 요즘은 특정 구역(예를 들면 1~2층 카페면 2층)만 제한해서 노키즈존을 운영하는 곳들도 점차 늘어나고 있습니다. 솔직히 저같은 아이 부모 입장에서는... ,Somewhere in time,blog.naver.com/poou0070,20191215
안동/용상 노키즈존 보해미안카페,https://blog.naver.com/chycc07/221230812978,안동/용상 노키즈존 보해미안카페 안동에도 노키즈존 카페가 있다는거 알고 계셨나요? 저는 이야기만 들어봤는데 이번에 처음 다녀왔어요 보해미안 카페 주소 경상북도 안동시 전거리1길 61 전화번호 054 821... ,재개발 재건축 전문 파인더스,blog.naver.com/chycc07,20180317
"노키즈존 논란, 이대로 괜찮을까?",https://blog.naver.com/fb_woman/221769985001,친화적인 키즈존이 더욱 늘어나야 한다고 강조한다. ‘노키즈존’이라는 단어가 없어지기 위해선 아이들과 부모가 편하게 놀 수 있는 제도적 장치 마련이 우선돼야 한다. 차별 논란도… 어린이라고 해서 모두... ,우먼센스 공식 블로그,blog.naver.com/fb_woman,20200113
[제주] 감성카페이자 소품샵 먹꽃이피는숲 - 노키즈존카페,https://blog.naver.com/smsmsm0428/222491500132,· 노키즈존 카페입니다! · 딸기라떼 완전 맛있어요!! 정말 강추!! · 그림그리는 체험이 가능한 공방이자 소품샵이자 카페! · 사장님께서 직접 그린 그림으로 소품을 만들어 판매하고 있어요!,하나뿐인 경리의 그렇고 그런,blog.naver.com/smsmsm0428,20210901
"[창원까페]북면 베리앙 까페와 베이커리, 노키즈존",https://blog.naver.com/tinyme76/221590965214,"노키즈존 Monday ~ Sunday 오전 11시부터 오후 10시까지 055-713-1116 금연, 노키즈, 애완동물 출입금지, 11시부터 10시까지. 베리앙 베리앙 STAFF ONLY 지인보다 먼저 도착한 적이 거의 없었는데 오늘은 먼저 도착이예요.... ",하쿠나마타타,blog.naver.com/tinyme76,20190720
노키즈존 찬성하는 남자들: 정작 본인은 어릴때 개나댔을... ,https://blog.naver.com/taxlupin/222768018111,하여튼 우리는 모두 민폐를 끼치고 컸습니다..^^ #노키즈존 #예스키즈존 #애티켓 #nokidszone #yeskidszone #인권감수성 #아동인권 #노키즈존찬반 #노키즈존찬성 #노키즈존반대 썸네일용^^,마지막처럼 마마마지막처럼,blog.naver.com/taxlupin,20220610
"회전목마 있는 대형카페, 키즈존? 노키즈존?(feat. 포항... ",https://blog.naver.com/onelove0415/222790548299,"요즘 핫한 카페가 있는데 노키즈존이다. 그럼 이때 가보자! 이리하여 노키즈존 핫플을 가기 위해 영일대 '오브레멘'으로 향한 아주미들. [오브레멘] 영업시간 : 매일 10:00 ~ 22:30 주차 : 주차장 없음, 주위 영일대... ",너와 나의 추억 기록:D,blog.naver.com/onelove0415,20220627
[부산/기장] 두루미베이커리카페 :: 노키즈존 아닌 예스키즈존... ,https://blog.naver.com/portlandbear/222900561305,주차하는데 스트레스를 받지는 않을거같아요 주차장에서 카페입구로 들어서면 보이는 안내판인데요~ 요새 노키즈존 카페 많잖아요! 근데 여긴 특이하게 예스키즈존! 정확하게 말하면 부모가 아이를 챙기면서... ,오늘도 아빠는 육아중:),blog.naver.com/portlandbear,20221015
파주 출판단지 카페: 밀크북엔 노키즈존도 있고 키즈존도 있고!,https://blog.naver.com/ml9102/221853404415,여기가 키즈존 노키즈존 두곳다 있어서 아이들데리고 오시는분들이 꽤 있더라구요 ㅎㅎㅎ 아이들과는 책볼수있는 곳이 따로 마련되어있어요 ㅎㅎㅎ 너무 귀엽게 되어있죠?! ㅎㅎㅎㅎ 앞에 주차공간이 4... ,소듕한 일상들,blog.naver.com/ml9102,20200314
진해 카페 커피 써니 편안한 분위기의 대규모 공간(일부 노키즈존),https://blog.naver.com/kuejung2468/222888738603,"커피 써니는 2, 3, 4 층이 노키즈존이었기 때문이에요! 뜨쉬 ㅠ_ㅠ 사실 미리알지 못했기때문에... 노키즈존인걸 잘 모르고 ? 그리고 사람이 한창 몰릴때가서 아쉬웠지만 다음에는 좀 여유롭게 평일에가서 제대로... ",갱이따라 정이간다,blog.naver.com/kuejung2468,20220930
노키즈존이 정말 이해가 안되는 게,https://blog.naver.com/travis88/222702266578,1 노키즈존 자체에 대해 이해가 안 가는 건 아님. 업종에 따라서 노키즈존 운영이 적합한 곳도 분명히 있을테니까. 그리고 뭐... 주인이 본인이 애들 들어오는 거 싫다는 데 어쩌겠음. 그런데 내가... ,생각의 힘으로 거친 파도 넘기,blog.naver.com/travis88,20220416
220422 | 쿠키가 예쁜 광안리카페 라비체 2층은 노키즈존 !!,https://blog.naver.com/miyu0527/222723333839,2층은 노키즈존으로 운영되고 있었어요 ! 1층은 자유롭게 이용가능 하구요 모두를 만족시켜주는 요런... 광안리신상카페 #광안리오션뷰카페 #광안리노키즈존카페 #광안리노키즈존 #광안리신상카페,누들씨 공간,blog.naver.com/miyu0527,20220507
텅플래닛ㅣ성수 카페ㅣ텅플래닛 성수ㅣ성수역 카페ㅣ노키즈존,https://blog.naver.com/ptkdmsl/222788232694,나가는 곳까지 분위기 가득~ #성수 #텅플래닛 #성수카페 #성수텅플래닛 #텅플래닛성수 #성수역 #성수역카페 #노키즈존 #노키즈카페 #성수카페거리 #내돈내먹 #내돈내산 #서이추 #이웃추천 #청담디자이너 #일상... ,HAIR ARTIST JIEUN,blog.naver.com/ptkdmsl,20220625
여주 분위기 맛집 디저트 케이크 맛집 노키즈존 카페 여주,https://blog.naver.com/bangeunjin/222843219514,갔더니 노키즈존으로 변경되었더라구요 반려동물 가능(가방필수) 카페 여주 주소: 경기도 여주시... 인정입니다 #여주카페#여주조용한카페#여주케익맛집#여주케이크맛집#여주케이크추천#여주노키즈존카페... ,언제어디서나,blog.naver.com/bangeunjin,20220808
아이 동반하면 입장 불가! 노키즈존 찬반논란,https://blog.naver.com/comwel2009/220780221271,그에 대한 대안으로 노키즈존과 함께 ‘웰컴키즈존(Welcome Kids Zone)’을 마련하자는 분위기가 형성되고 있는데요. 일부 영업주들은 주요 고객인 가족들을 위해 역으로 웰컴키즈존을 만들어 아이를 동반한... ,근로복지공단 대표 공식블로그 희망누리,blog.naver.com/comwel2009,20160809
성주카페 인송쥬 노키즈존 데이트하기 좋은 힐링카페,https://blog.naver.com/danggo-n/222845620909,"성주카페 인송쥬 가야산 인근 드라이브코스도 추천/노키즈존/ 식물이 자라는 카페/힐링,쉼터... 성주에는 노키즈존 식당이나 카페가 잘 없는 편인데, 이곳은 아이들이 오면 호기심 발동할 것 같긴해요..후훗.... ",초록마음,blog.naver.com/danggo-n,20220811
"경주 보문단지 카페, 엘로우, 보문호수 뷰, 노키즈존, 야외... ",https://blog.naver.com/xxooo60/222676507231,"경주 보문단지 카페 엘로우, 보문호수 뷰 노키즈존, 이쁜 카페 추천 불국사 근처 하동마을에서 밥을 먹고 2차는 보문호수뷰 엘로우 카페로 갔어요~! 주차장소 엘로우 카페 입구 운영정보 노키즈존(14세 이하... ",마음이 가리키는 이정표,blog.naver.com/xxooo60,20220318
강릉 대형 카페 엔드투앤드 키즈존 펫존과 노키즈존 둘다있는곳!,https://blog.naver.com/limsuj/222886751922,키즈존 펫존 노키즈존 다 있습니다. 입구 들어서서 바로 있는곳이 바로 키즈존펫존이에요. 잔디밭에서 애기들이랑 댕댕이들이 뛰놀아요 ㅎㅎ 프롤로그존이라고 부르더라구요. 위드키즈 위드펫! 곳곳에... ,tue&apos;sday,blog.naver.com/limsuj,20220928
[다양성洞 프로젝트] 노(No) 노키즈존 - 성동 웰컴키즈맵 (1)... ,https://blog.naver.com/sdfac4u_diversity/222905404027,"웰컴키즈존은 노키즈존에 반대되는 개념으로, 음식점이나 카페 등에서 어린이들의 출입을 환영하는 공간을 말합니다. 지난번 카드뉴스에서 노키즈존에 대해 알아보고, 댓글달기 이벤트로 노키즈존에 대한... ",성동문화재단 문화다양성 확산 사업 다양성동,blog.naver.com/sdfac4u_diversity,20221020
포천 고모리 카페 숨 / 어른들의 휴식을 위한 노키즈존 카페,https://blog.naver.com/elly2211/221949057411,"입구에 노키즈존으로 13세 이하 어린이는 입장 불가, 어른들의 휴식을 위한 힐링공간이라고 되어 있었어요 인터넷에서 보기만 했지 진짜 노키즈존에 가본 적이 없었는데 뭔가 분위기가 다르긴 다르더라구요 전... ",김다람의 도토리상자 속 구경하기★彡,blog.naver.com/elly2211,20200506
[노키즈존] 창원 가로수길 맛집 돌돌솥,https://blog.naver.com/dmsml0420/222800974632,정기휴무 매주월요일 화~일 11:30 - 21:00 14:10 - 17:00 브레이크타임 13세 이하 노키즈존 #창원 #맛집 #창원맛집 #창원가로수길 #창원가로수길맛집 #돌돌솥 #솥밥 #내돈내산,아들과 함께하는 일상,blog.naver.com/dmsml0420,20220705
스페이스 서종 북한강앞 갤러리와 커피를 즐기는 공간 (노키즈존),https://blog.naver.com/choash/222291690549,"운영시간 11:00~19:00 매주 월,화 휴무 노키즈존 (12세이상 입장가능) 저녁7시까지인데 주문은 6시 반에 마감이라고 하니 참고하시고요. 갤러리 카페라 작품보호와 안전사고방지를 위해 노키즈존으로 운영하고... ",아리스별&apos;s 달콤행복여행 ★언제나 설레임!!,blog.naver.com/choash,20210329
"맛집, 빵 맛있는 곳, 노키즈존, 야외 테라스, 천안 까페, 아산 까페",https://blog.naver.com/sungyeon111/222569782605,"총 3층으로 되어 있고 3층은 야외 테라스(노키즈존). 들어가는 입구 오른쪽에 물컵, 정수기, 물티슈... 날씨 좋은날은 여기 3층에서 커피 마시면 넘 좋을듯:) 3층은 노키즈존이라 어른만 이용가능... ",:),blog.naver.com/sungyeon111,20211116
"제주 애월 애견동반 가능, 노키즈존 카페 멜록",https://blog.naver.com/yonggi0409/222796616471,"요렇게 저렇게 찍어도 너무 잘 나오는 사진들 깔끔한 인테리어와 작은 소품들로 어느 자리에 앉아도 찰칵찰칵 사진을 찍게되더라구요 최대 4인에 노키즈 존이라 웅성거림도 없고, 다들 분위기에 조용조용... ","나답게,",blog.naver.com/yonggi0409,20220701
"“으뜨미식당” /우럭정식 (2번째방문 찐맛집), 조기마감/노키즈존",https://blog.naver.com/hge02005/222846577589,"으뜨미식당 제주 제주시 구좌읍 중산간동로 2287 (송당리 중산간동로 2287) 9:30-15:00 노키즈존, 재료소진시... 노키즈존 으뜨미 식당은 노키즈존인데 14세 부터는 가능한걸로 알고있어요~! 대기가 항상 있는 곳이기... ","나의기록,",blog.naver.com/hge02005,20220813
"경주 황리단길 마당이 예쁜 한옥카페, 한성미인(노키즈존)",https://blog.naver.com/hanmaum515/222823694797,카페를 찾으신다면 한성미인 추천드려요❤️ #경주카페 #황리단길카페 #대릉원카페 #숭혜전카페 #한성미인 #경주한성미인 #경주정원예쁜카페 #경주분위기좋은카페 #황리단길노키즈존카페 #황리단길조용한카페,허쁨이의 소소한 일상♡,blog.naver.com/hanmaum515,20220722
"[포천카페] 노키즈존 / 어른들의 힐링플레이스, 카페 숨(SOOM)",https://blog.naver.com/tomatolob/222004586248,(ㅋㅋㅋㅋㅋㅋ) #노키즈존 #노펫존 #온실카페 #중정이예쁜카페 #텀블러주는카페 #BGM맛집 등.. 수많은... 입장불가한 노키즈존/노펫존이다. 산골짜기에 있어서 차 없이 가는 건 상상하지 않는 게 좋다.... 건물은... ,XOXO ;-),blog.naver.com/tomatolob,20200618
카페 | 프롬나드::여수 식물원 오션뷰 카페 데이트코스 노키즈존,https://blog.naver.com/clap604/222891305042,"노키즈존도 있고 식물원+오션뷰! 메뉴판 우린 오미자에이드, 핑크레몬에이드와 초코케익 한 개 주문:) 루프탑이랑 B1층은 노키즈존! 하지만 우린 2층에 있었다고 한다..ㅎ B1층과 2층은 프롬나드 둘레길이 있는데... ","ᴼᴿᴰᴵᴺᴬᴿᵞ ,",blog.naver.com/clap604,20221004
[CHILDVOICE] 노키즈존에 맞서는 YES KIDS 뱃지!,https://blog.naver.com/childrights/221613675136,"CHILDOVICE팀에 대해 더 알아보기! 엄마, 노키즈존이 뭐야? 최근 ‘노키즈존’이라는 이름을 내걸고 아동 혹은 아동 동반 가족의 출입을 제한하는 가게들이 생겨나고 있습니다. 노키즈존은 성인의... ",국제아동인권센터(InCRC),blog.naver.com/childrights,20190812
인천영종도 갬성카페추천 서울근교카페추천 카페림(노키즈존),https://blog.naver.com/ponies1234/222814526665,인천영종도 갬성카페추천 서울근교카페추천 카페림 (노키즈존) 매장번호 070-4070-0996 오픈 11:30(월화 휴무) 주차 가능 친구의 추천으로 갬성카페 오게된 영종도 카페림 ! 처음엔 몰랐었는데 정겨운 배우님의... ,유다짱,blog.naver.com/ponies1234,20220721
